                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6203,                 2.8256,                  1.622,                 1.4358,                 4.7532,                 1.4802,                0.00878,                0.66701,                0.13013,                0.07011,                 1.5705,                 3.4932,                 1.6179,                  1.323,                 6.7301,                   1.46,             0.00032867,             0.00032867,             0.00032867
